"id","title"
"OL16402144W","Medit︠s︡inskai︠a︡ kibernetika"
"OL16460441W","Progress in artificial intelligence"
"OL16679746W","Trends in applied intelligent systems"
"OL16953765W","CONCUR 2010 - Concurrency Theory"
"OL16976294W","Semantic Web Information Management"
"OL16984220W","Advances in artificial intelligence"
"OL16988170W","Artificial intelligence"
"OL16989850W","Artificial Intelligence and Soft Computing – ICAISC 2008"
"OL18164941W","Machina sapiens"
"OL1923651W","Knowledge spaces"
"OL1987976W","Applications and innovations in expert systems VI"
"OL3344685W","From schema theory to language"
"OL3855022W","Problemy ėffektivnogo vkli͡uchenii͡a cheloveka v intellektualʹnye sistemy"
"OL3900755W","Creating artificial life"
"OL4387870W","Machine intelligence for aerospace electronic systems"
"OL6668634W","The adolescence of P-1"
"OL8001824W","Argumentation Methods for Artificial Intelligence in Law"
"OL8373437W","Encyclopedia of Artificial Intelligence"
"OL8856165W","Constraint Processing (The Morgan Kaufmann Series in Artificial Intelligence)"
"OL11193365W","Proceedings of the IASTED International Conference, Artificial Intelligence Application & Neural Networks"
"OL11546734W","Autonomous aircraft initiative study"
"OL13069772W","Proceedings"
"OL15494169W","Advances in decision technology and intelligent information systems"
"OL15533626W","Thinking machines and the philosophy of computer science"
"OL15588927W","Knowledge acquisition from a collaboratively generated encyclopedia"
"OL16407870W","Sredstva intellektualizat︠s︡ii kiberneticheskikh sistem"
"OL16686048W","AI 2007"
"OL16915904W","Automated Deduction in Geometry"
"OL16924287W","Artificial intelligence and soft computing - ICAISC 2004"
"OL16929774W","Developments in Language Theory"
"OL16931304W","Advances in computer games"
"OL16939519W","Secure and Trust Computing, Data Management, and Applications"
"OL16965774W","Logics in artificial intelligence"
"OL16975524W","Knowledge Representation for Agents and Multi-Agent Systems"
"OL17355891W","Artificial Intelligence "
"OL17440658W","New Advances In Virtual Humans Artificial Intelligence Environment"
"OL1906741W","The Turk"
"OL4293839W","The emergence of artificial cognition"
"OL4776121W","Commonsense reasoning"
"OL7833047W","Ninth Workshop on Virtual Intelligence/Dynamic Neural Networks"
"OL9248434W","AI*IA 2001: Advances in Artificial Intelligence"
"OL10390762W","Intelligent transportation systems"
"OL11320467W","Bayesian learning"
"OL12233070W","Case-based reasoning research and development"
"OL13289513W","Intelligent networks and intelligence in networks"
"OL13300342W","IJCAI-91"
"OL13573153W","KI-97--advances in artificial intelligence"
"OL15525178W","Heuristics, probability, and casuality"
"OL16387863W","Metodologicheskie problemy iskusstvennogo intellekta"
"OL16661770W","Computer analysis of images and patterns"
"OL16878730W","Top-down statistical estimation on a database"
"OL16932663W","Databases, Information Systems, and Peer-to-Peer Computing"
"OL16940510W","Advanced Information Systems Engineering"
"OL16945661W","Universal Semantic Communication"
"OL16955475W","Hybrid Learning"
"OL16998555W","Theoretical aspects of reasoning about knowledge"
"OL2269976W","ECAI 92"
"OL4775680W","Intelligent CAD systems II"
"OL4868597W","Frame-Theorie in der Lexikographie"
"OL4935127W","Cognition and cognitive psychology"
"OL4956560W","Symbolic logic and mechanical theorem proving"
"OL6048412W","Artificial intelligence and responsive optimization"
"OL7801502W","Dictionary of international artificial intelligence terms"
"OL9383190W","The first artificial intelligence coloring book"
"OL11174243W","Implementing embedded artificial intelligence rules within algorithmic programming languages"
"OL11528174W","EUFIT '93"
"OL11671458W","SHARP"
"OL12242796W","Artificial neural networks"
"OL12351197W","Concept lattices"
"OL13653896W","Principles of synthetic intelligence"
"OL15319226W","Ėvoli︠u︡t︠s︡ii︠a︡ modeleĭ intellekta"
"OL15537880W","Distributed intelligence in design"
"OL15932717W","E-activity and intelligent web construction"
"OL16931715W","Computational logic in multi-agent systems"
"OL16954031W","Innovation through Knowledge Transfer 2010"
"OL16992086W","Foundations of Computer Software. Modeling, Development, and Verification of Adaptive Systems"
"OL17927212W","Artificial intelligence for society"
"OL17985803W","Geometric reasoning"
"OL2645861W","Theoretical issues in natural language processing : an interdisciplinary workshop in computational linguistics, psychology, linguistics, artificial intelligence"
"OL3915363W","NeuralSource"
"OL4623009W","Applied artificial intelligence in Japan"
"OL4780988W","Mind bugs"
"OL5009675W","Starting LISP for AI"
"OL9176810W","Artificial Intelligence"
"OL9448441W","On the road to artificial intelligence"
"OL12003334W","Geometric data analysis"
"OL13311867W","On being a machine"
"OL15840237W","The super-intelligent machine"
"OL16463206W","Guang yi ren gong sheng ming"
"OL1690641W","Artificial Intelligence"
"OL16946309W","Rule - Based Modeling and Computing on the Semantic Web"
"OL16960378W","3rd Symposium of Ubiquitous Computing and Ambient Intelligence 2008"
"OL16968154W","Technological Innovation for Sustainability"
"OL16984167W","Sprachverarbeitung"
"OL3256775W","Resolution proof systems"
"OL3344696W","The metaphorical brain"
"OL3984571W","Minds and machines"
"OL4804931W","Building expert systems in training and education"
"OL5266626W","Multi-computer architectures for artificial intelligence"
"OL5358273W","Artificial intelligence and information-control systems of robots"
"OL5742304W","Artificial intelligence and soft computing - ICAISC 2004"
"OL8057669W","Advances in Artificial Intelligence"
"OL8226087W","Artificial intelligence"
"OL8362466W","Rule-Based Evolutionary Online Learning Systems"
"OL13578166W","Proceedings of the Third International Conference on Neural Networks and Expert Systems in Medicine and Healthcare, Pisa, Italy, 2-4 September 1998"
"OL15977086W","Machine intelligence 14"
"OL16478704W","Artificial intelligence at MIT"
"OL16643670W","Temporal information systems in medicine"
"OL16872016W","Design guidelines for a rule-based passive surveillance system"
"OL16932921W","Practice and theory of automated timetabling V"
"OL16966476W","Engineering of intelligent systems"
"OL1889398W","Communication patterns and textual forms"
"OL1950416W","How we became posthuman"
"OL3089073W","Autoconocimiento en occidente"
"OL3127795W","An assessment of the connection machine"
"OL4105712W","Fundamentals of artificial intelligence research"
"OL4187989W","Intelligent manufacturing systems III"
"OL4464228W","A comprehensive guide to AI and expert systems using Turbo Pascal"
"OL4470535W","Dictionary of artificial intelligence"
"OL4886673W","Intelligence artificielle et systèmes experts"
"OL5756948W","11th International Symposium on Temporal Representation and Reasoning"
"OL8053987W","Studies of Brain Function"
"OL8711180W","Exploring Artificial Intelligence"
"OL15179669W","Constraint Logic Programming using Eclipse"
"OL16450655W","Information modelling and knowledge bases XXII"
"OL16945382W","Metaheuristics for Scheduling in Industrial and Manufacturing Applications"
"OL16954072W","Advancing artificial intelligence through biological process applications"
"OL16971943W","Logistics and supply chain management with artificial intelligence techniques"
"OL16996931W","Proceedings of the European Computing Conference"
"OL1830229W","Methodology and tools in knowledge-based systems"
"OL18628W","Halo"
"OL2068700W","O kiberneticheskoĭ t͡s︡eli shakhmatnoĭ igry"
"OL2670321W","Case-based reasoning research and development"
"OL2713138W","KI-97"
"OL2896994W","Artificial intelligence"
"OL4301395W","Plus"
"OL5136714W","Machine intelligence and related topics"
"OL6026346W","AI 2001"
"OL716844W","Fluid concepts and creative analogies"
"OL7957595W","Artificial Intelligence"
"OL8823682W","Perspectives in Artificial Intelligence: Expert Systems"
"OL9247081W","Neural Networks and a New Artificial Intelligence"
"OL10080804W","Knowledge-Based Software Engineering, (Frontiers in Artificial Intelligence and Applications, 48)"
"OL10099815W","Cellular Automata and Artificial Intelligence in Ecohydraulics Modelling"
"OL11867396W","System architecture to support artificial intelligence languages"
"OL12711694W","Logic for programming, artificial intelligence, and reasoning"
"OL16920155W","Unifying Themes in Complex Systems"
"OL16944621W","On the Move to Meaningful Internet Systems: OTM 2009 Workshops"
"OL17771411W","Algebraic Frames for the Perception-Action Cycle"
"OL17777800W","Conceptual Structures: Standards and Practices"
"OL2645865W","Scripts, plans, goals, and understanding"
"OL3336344W","War in the age of intelligent machines"
"OL4147543W","Iskusstvennyĭ intellekt znanii͡a︡ i myshlenie"
"OL4484299W","Artificial intelligence and natural men"
"OL4628835W","Cognizers"
"OL4781774W","Plan recognitionin natural language dialogue"
"OL11061250W","Colloquium on Software Engineering Practices for Intelligent Knowledge-Based Systems, organised by the Professional Groups C4 (Artificial Intelligence) and C1 (Software Engineering) and held on Friday 17 March 1989 Chairman: A. G. Wheldon"
"OL11512268W","Proceedings of 1987 Goddard Conference on Space Applications of Artificial Intelligence (AI) and Robotics, May 13-14, 1987"
"OL12043198W","Knowledge management for health care procedures"
"OL12074329W","Advances in computer games"
"OL12512678W","Neuro-Nîmes '90"
"OL13330981W","Innovative applications of artificial intelligence 4"
"OL15409533W","Ontology theory, management and design"
"OL15494423W","Avtomatizat︠s︡ii︠a︡ sinteza i obuchenie intellektualʹnykh sistem avtomaticheskogo upravlenii︠a︡"
"OL16402496W","Deduktivnye postroenii︠a︡ v sistemakh iskusstvennogo intellekta i modelirovanie avtonomnykh robotov"
"OL16930270W","AI*IA 2005"
"OL16944497W","Artificial Intelligence Applications and Innovations"
"OL16944750W","Designing E-Business Systems. Markets, Services, and Networks"
"OL16956919W","Mobile Hybrid Intrusion Detection"
"OL16992209W","Fuzzy Engineering Economics with Applications"
"OL2728134W","Distributed reason maintenance for multiagent systems"
"OL458463W","Structural knowledge"
"OL4702293W","Algoritmicheskie osnovy intellektualʹnykh robotov i iskusstvennogo intellekta"
"OL5356459W","Computer modeling of human decision making"
"OL8561937W","Combinatorial and Artificial Intelligence Methods in Materials Science"
"OL9604110W","Artificial Intelligence Abstracts Index 1987"
"OL12232069W","The Sixth International Conference on Artificial Intelligence and Law"
"OL12301679W","Foundational issues in artificial intelligence and cognitive science"
"OL12608976W","Artificial intellegience and symbolic computation"
"OL13260975W","Neural networks '90"
"OL16633224W","Advances in artificial intelligence"
"OL16937034W","Automated reasoning with analytic tableaux and related methods"
"OL16942351W","Computational Optimization and Applications in Engineering and Industry"
"OL16944472W","Computing and Intelligent Systems"
"OL16959975W","Complex Systems in Knowledge-based Environments: Theory, Models and Applications"
"OL17839711W","Artificial intelligence : a modern approach - 3. edición"
"OL1859434W","Robotics and artificial intelligence"
"OL4097204W","Beardon: Artificial Intelligence Terminology"
